date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2023-08-28,put,2,0.007972125435540107,0.17470357346838328,HARD_STOP,10,2.246562525843791,1.543026571657001,12,2899.0816919695844,-844.243145024148,7.800000000000001,161.9727055389996,-852.043145024148,-0.2939010471434094,96636.05639898615,95784.01325396201,0.06629490111488158,False
2023-09-14,call,2,0.004610669631960201,0.17289354250953864,HARD_STOP,6,2.4780078529050713,1.7906110020536814,11,2873.52039761886,-756.1365359365288,7.15,163.96550173122995,-763.2865359365288,-0.2656276727908476,95784.01325396201,95020.72671802549,0.06232416122397799,False
2023-09-29,put,2,0.009737870123987991,0.14400373958244436,HARD_STOP,6,2.018826644546883,1.400177758627306,14,2850.6218015407644,-866.1084402874079,9.1,163.27018032793302,-875.2084402874079,-0.3070236956071678,95020.72671802549,94145.51827773808,0.06830354450898768,False
2023-11-10,call,2,0.004792944785276074,0.1981064832738018,HARD_STOP,19,2.6349487215569125,1.9455158003542452,10,2824.365548332142,-689.4329212026672,6.5,148.54850289822363,-695.9329212026672,-0.24640327510496396,94145.51827773808,93449.58535653542,0.07769705184958758,False
2023-11-22,call,2,0.005766320513489632,0.19595153709446725,HARD_STOP,4,2.8411277270959405,1.8029326400916985,9,2803.4875606960622,-934.3755783038179,5.8500000000000005,160.87092410934378,-940.2255783038179,-0.3353771179460395,93449.58535653542,92509.3597782316,0.05154950631047673,False
2023-11-28,call,2,-0.0017711100692816763,0.14127627352310476,HARD_STOP,6,2.477155443373235,1.7997408602363814,11,2775.280793346948,-745.1560414505389,7.15,171.42277631610563,-752.3060414505388,-0.27107384710549187,92509.3597782316,91757.05373678106,0.05766128138198009,False
2023-11-29,call,2,0.006494349915573451,0.14059185805015867,HARD_STOP,14,2.0900034215181993,1.260667531893969,13,2752.711612103432,-1078.1366565114993,8.450000000000001,147.53757161648332,-1086.5866565114993,-0.3947331975256227,91757.05373678106,90670.46708026956,0.07424758988451055,False
2024-01-25,call,2,0.005934999881300002,0.14290506067012274,HARD_STOP,12,2.1114319387057794,1.4707462787937875,12,2720.1140124080866,-768.8227918943903,7.800000000000001,133.37582977212827,-776.6227918943903,-0.28551111767806187,90670.46708026956,89893.84428837517,0.07485418783338116,False
2024-02-14,call,2,0.006441109852774675,0.1646638755558832,HARD_STOP,12,2.0929315321832482,1.3469418920300749,12,2696.815328651255,-895.187568183808,7.800000000000001,128.8468487818525,-902.987568183808,-0.33483478033900627,89893.84428837517,88990.85672019137,0.07512888477679343,False
2024-04-09,call,2,0.005476752446206344,0.12578362776352955,HARD_STOP,11,2.1722442258301617,1.0851919377430723,12,2669.725701605741,-1304.4627457045074,7.800000000000001,125.01530786256643,-1312.2627457045073,-0.491534671488996,88990.85672019137,87678.59397448687,0.07163414000693821,False
2024-06-07,call,2,-0.0016776330123317762,0.11128765964077583,HARD_STOP,19,1.4896038581839028,0.9945006169848095,17,2630.357819234606,-841.6755100384586,11.05,117.21621391769992,-852.7255100384585,-0.32418612547801146,87678.59397448687,86825.8684644484,0.10135716316439286,False
2024-10-08,call,2,0.005345695253607305,0.1499607404230781,HARD_STOP,43,2.2288868349866036,1.6324354100652747,11,2604.7760539334517,-656.0965674134618,7.15,126.95755927821568,-663.2465674134618,-0.2546270979464428,86825.8684644484,86162.62189703494,0.10670729510004365,False
2024-10-14,call,2,0.004938070071622454,0.13878110663642518,HARD_STOP,8,2.009326701222787,1.473762437177053,12,2584.8786569110484,-642.6771168548809,7.800000000000001,121.09787068220311,-650.4771168548808,-0.25164706092324135,86162.62189703494,85512.14478018007,0.07141096252076144,False
2024-10-18,call,2,0.005408284508542603,0.12109482624635631,HARD_STOP,16,2.0950809572114375,1.5048166662148872,12,2565.364343405402,-708.3171491958603,7.800000000000001,124.1309311408452,-716.1171491958603,-0.27914832099258385,85512.14478018007,84796.0276309842,0.07946400671513962,False
2024-10-25,call,2,0.005847953216374297,0.13490054923817812,HARD_STOP,23,2.0632241283419734,1.4230523233775096,12,2543.880828929526,-768.2061659573566,7.800000000000001,113.38658092548313,-776.0061659573565,-0.3050481599344033,84796.0276309842,84020.02146502685,0.09450624642712833,False
2024-11-07,call,2,0.005534761487616528,0.17705628255742864,GAMMA_PEAK,72,2.7467303461699393,3.63125800677993,9,2520.600643950805,796.0748945489914,5.8500000000000005,215.14101031936792,790.2248945489914,0.31350658282400024,84020.02146502685,84810.24635957583,0.10013449221156902,False
2024-12-04,call,2,0.006484276117223331,0.16301879541942807,HARD_STOP,9,2.69562067410671,1.8484456972585113,9,2544.307390787275,-762.4574791633788,5.8500000000000005,129.44567774646003,-768.3074791633788,-0.3019711698143692,84810.24635957583,84041.93888041245,0.05681912619944028,False
2024-12-16,call,2,0.004877123066704499,0.1474998511172911,FORCED,67,2.08060880235233,3.3900869562666687,12,2521.258166412373,1571.3737846972062,7.800000000000001,290.5529894151332,1563.5737846972063,0.6201561607322804,84041.93888041245,85605.51266510965,0.08991091524061062,False
2024-12-18,call,2,-0.0013902196171260198,0.11907838720892287,HARD_STOP,4,3.746111106815967,2.7523317593664043,6,2568.1653799532896,-596.2676084697378,3.9000000000000004,151.11580265720042,-600.1676084697377,-0.23369507787720964,85605.51266510965,85005.34505663991,0.037168200916799156,False
