date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-09-14,call,2,0.0038700230109476805,0.30909034960469783,HARD_STOP,11,2.813245275235346,1.6514084800367077,6,1784.1079128084134,-697.1020771191829,3.9000000000000004,108.87963000409088,-701.0020771191829,-0.3929146169279168,89205.39564042067,88504.39356330149,0.06392616098342412,False
2022-09-15,put,2,-0.006780364617566609,0.3128791116899729,TIME_STOP,36,3.231153745623099,4.2543739945685966,5,1770.0878712660299,511.6101244727487,3.25,169.52076750495326,508.3601244727487,0.2871948521454765,88504.39356330149,89012.75368777424,0.0639895607730764,False
2022-09-16,call,2,-0.011647137478447525,0.31481318246933243,HARD_STOP,25,3.122012458840115,1.923537203271278,5,1780.2550737554848,-599.2376277844185,3.25,94.3414293394793,-602.4876277844185,-0.3384276987417642,89012.75368777424,88410.26605998982,0.0853389218918294,False
2022-09-19,put,2,-0.007011331444759071,0.31321366856245736,HARD_STOP,13,2.8683159484867042,1.644994536137613,6,1768.2053211997966,-733.9928474094547,3.9000000000000004,104.42694021883892,-737.8928474094547,-0.41731174460484344,88410.26605998982,87672.37321258037,0.06907168884984577,False
2022-09-20,call,2,-0.008799915857378224,0.31444845522426734,HARD_STOP,36,2.6661258465448436,1.6483602537609192,6,1753.4474642516072,-610.6593556703547,3.9000000000000004,95.85545730564488,-614.5593556703546,-0.3504863237705591,87672.37321258037,87057.81385691001,0.09938052135885052,False
2022-09-21,call,2,0.003322611431197192,0.30440225262324355,HARD_STOP,14,3.0836182384471864,1.9247241674577884,5,1741.1562771382003,-579.447035494699,3.25,95.94526331693865,-582.697035494699,-0.33466096245675986,87057.81385691001,86475.11682141531,0.0705128479689511,False
2022-09-22,put,2,-0.005507757658663125,0.30829727483490227,HARD_STOP,34,2.86087313735377,1.5512050450996124,6,1729.5023364283063,-785.8008553524945,3.9000000000000004,96.45302072407897,-789.7008553524945,-0.45660583320364323,86475.11682141531,85685.41596606282,0.09882525304019035,False
2022-09-26,put,2,-0.002442906318244161,0.29704704283130157,HARD_STOP,8,2.4347281779299736,1.514991738540609,7,1713.7083193212566,-643.8155075725552,4.55,110.1848062742979,-648.3655075725552,-0.3783406430735841,85685.41596606282,85037.05045849027,0.0668234199245273,False
2022-09-30,put,2,-0.003938336896590568,0.29368708094346035,HARD_STOP,10,2.325932637778541,1.3554926067208586,7,1700.7410091698055,-679.3080217403776,4.55,98.64601703905367,-683.8580217403776,-0.4020941566371672,85037.05045849027,84353.19243674989,0.07318637071925894,False
2022-10-03,call,2,0.005758962623951148,0.2960005914653561,TIME_STOP,36,2.8516079891879618,2.886684433194559,5,1687.0638487349977,17.538222003298685,3.25,116.33476556350496,14.288222003298685,0.008469283491559818,84353.19243674989,84367.48065875318,0.0901149405564854,False
