date,portfolio
2024-06-04,85790.8580805388
2024-06-05,85790.8580805388
2024-06-06,85790.8580805388
2024-06-07,85790.8580805388
2024-06-10,85205.40606968688
2024-06-11,85205.40606968688
2024-06-12,85205.40606968688
2024-06-13,85205.40606968688
2024-06-14,85205.40606968688
2024-06-17,85205.40606968688
2024-06-18,85205.40606968688
2024-06-20,85205.40606968688
2024-06-21,85205.40606968688
2024-06-24,85205.40606968688
2024-06-25,85205.40606968688
2024-06-26,85205.40606968688
2024-06-27,85205.40606968688
2024-06-28,85205.40606968688
2024-07-01,85205.40606968688
2024-07-02,85205.40606968688
2024-07-03,85205.40606968688
2024-07-05,85205.40606968688
2024-07-08,85205.40606968688
2024-07-09,85205.40606968688
2024-07-10,85205.40606968688
2024-07-11,85205.40606968688
2024-07-12,85205.40606968688
2024-07-15,85205.40606968688
2024-07-16,85205.40606968688
2024-07-17,85205.40606968688
2024-07-18,85205.40606968688
2024-07-19,85205.40606968688
2024-07-22,85205.40606968688
2024-07-23,85205.40606968688
2024-07-24,85205.40606968688
2024-07-25,85205.40606968688
2024-07-26,85205.40606968688
2024-07-29,85205.40606968688
2024-07-30,85205.40606968688
2024-07-31,85205.40606968688
2024-08-01,85205.40606968688
2024-08-02,85205.40606968688
2024-08-05,85205.40606968688
2024-08-06,85205.40606968688
2024-08-07,85205.40606968688
2024-08-08,85205.40606968688
2024-08-09,85205.40606968688
2024-08-12,85205.40606968688
2024-08-13,85205.40606968688
2024-08-14,85205.40606968688
2024-08-15,85205.40606968688
2024-08-16,85205.40606968688
2024-08-19,85205.40606968688
2024-08-20,85205.40606968688
2024-08-21,85205.40606968688
2024-08-22,85205.40606968688
2024-08-23,85205.40606968688
2024-08-26,85205.40606968688
2024-08-27,85205.40606968688
2024-08-28,85205.40606968688
2024-08-29,85205.40606968688
2024-08-30,85205.40606968688
2024-09-03,85205.40606968688
2024-09-04,85205.40606968688
2024-09-05,85205.40606968688
2024-09-06,85205.40606968688
2024-09-09,85205.40606968688
2024-09-10,85205.40606968688
2024-09-11,85205.40606968688
2024-09-12,85205.40606968688
2024-09-13,85205.40606968688
2024-09-16,85205.40606968688
2024-09-17,85205.40606968688
2024-09-18,85205.40606968688
2024-09-19,85205.40606968688
2024-09-20,85205.40606968688
2024-09-23,85205.40606968688
2024-09-24,85205.40606968688
2024-09-25,85205.40606968688
2024-09-26,85205.40606968688
2024-09-27,85205.40606968688
2024-09-30,85205.40606968688
2024-10-01,85205.40606968688
2024-10-02,85205.40606968688
2024-10-03,85205.40606968688
2024-10-04,85205.40606968688
2024-10-07,85205.40606968688
2024-10-08,85205.40606968688
2024-10-09,84584.6844109062
